006,Consumables Tools,001,Cleaning,0003,Floor Sign Board - “Wet Floor” Packaging - 1 each,Each,12006001003
006,Consumables Tools,001,Cleaning,0004,"Empty Spray Bottle with Trigger, 750ml Capacity, Red Packaging - 1 each",Each,12006001004
006,Consumables Tools,001,Cleaning,0005,"Empty Spray Bottle with Trigger, 750ml Capacity, Green Packaging - 1 each",Each,12006001005
006,Consumables Tools,001,Cleaning,0006,"Micro Fiber Cloth, Color: Green ",Each,12006001006
006,Consumables Tools,001,Cleaning,0007,"Micro Fiber Cloth, Color: Blue ",Each,12006001007
006,Consumables Tools,001,Cleaning,0008,"Micro Fiber Cloth, Color: Yellow ",Each,12006001008
006,Consumables Tools,001,Cleaning,0009,"Micro Fiber Cloth, Color: Red ",Each,12006001009
006,Consumables Tools,001,Cleaning,0010,Microfiber Mop Complete Set - 40 cm Packaging - Blue,Each,12006001010
006,Consumables Tools,001,Cleaning,0011,"Microfiber Cover for ONE SYSTEM - 40 Cm, RED ",Each,12006001011
006,Consumables Tools,001,Cleaning,0012,"Microfiber Cover for ONE SYSTEM - 40 Cm, BLUE Packaging - 1 Each",Each,12006001012
006,Consumables Tools,001,Cleaning,0013,Sponge with scourer - Small Packaging - 1 x 12,Each,12006001013
006,Consumables Tools,001,Cleaning,0014,"Scrubbing Pad - Americo Brand, Black - 20” Packaging - 1 Each",Each,12006001014
006,Consumables Tools,001,Cleaning,0015,"Scrubbing Pad - Americo Brand, Black - 17” Packaging - 1 Each",Each,12006001015
006,Consumables Tools,001,Cleaning,0016,"Rubber Hand Gloves - Blue, Medium Packaging - 1 Pair",Each,12006001016
006,Consumables Tools,001,Cleaning,0017,Rubber Squeeze w/ wooden handle - 35 cm Packaging - 1 Each,Each,12006001017
006,Consumables Tools,001,Cleaning,0018,Rubber Squeeze w/ wooden handle - 45 cm Packaging - 1 Each,Each,12006001018
006,Consumables Tools,001,Cleaning,0019,Leaves Picker - 83 cm Packaging - 1 Each,Each,12006001019
006,Consumables Tools,001,Cleaning,0020,Goods Trolly - 400Kg Capacity Packaging - 1 Each,Each,12006001020
